date,open,high,low,close,volume
2012-12-04,1409.15,1413.14,1403.65,1407.05,0
2012-12-05,1407.05,1415.56,1398.23,1409.28,0
2012-12-06,1409.43,1413.95,1405.93,1413.94,0
2012-12-07,1413.95,1420.34,1410.9,1418.07,0
2012-12-10,1418.07,1421.64,1415.64,1418.55,0
2012-12-11,1418.55,1434.27,1418.55,1427.84,0
2012-12-12,1427.84,1438.59,1426.76,1428.48,0
2012-12-13,1427.66,1431.36,1416,1419.45,0
2012-12-14,1419.45,1419.45,1411.88,1413.58,0
2012-12-17,1414.39,1430.67,1414.39,1430.36,0
2012-12-18,1430.47,1448,1430.47,1446.79,0
2012-12-19,1447.5,1447.75,1435.8,1435.81,0
2012-12-20,1436.45,1443.7,1432.82,1443.69,0
2012-12-21,1443.67,1443.67,1422.58,1430.15,0
2012-12-24,1430.15,1430.15,1424.66,1426.66,0
2012-12-26,1426.66,1429.42,1416.43,1419.83,0
2012-12-27,1419.6,1422.8,1401.8,1418.1,0
2012-12-28,1418.1,1418.1,1401.58,1402.43,0
2012-12-31,1402.43,1426.74,1398.11,1426.19,0
2013-01-02,1426.19,1462.43,1426.19,1462.42,0
2013-01-03,1461.69,1465.47,1455.53,1459.37,0
2013-01-04,1459.37,1467.94,1458.99,1466.47,0
2013-01-07,1464.57,1464.57,1456.62,1461.89,0
2013-01-08,1461.89,1461.89,1451.64,1457.15,0
2013-01-09,1457.15,1464.73,1457.15,1461.02,0
2013-01-10,1461.02,1472.3,1461.02,1472.12,0
2013-01-11,1472.12,1472.75,1467.58,1472.05,0
2013-01-14,1470.13,1471.83,1465.69,1470.68,0
2013-01-15,1467.89,1473.31,1463.76,1472.34,0
2013-01-16,1472.33,1473.96,1467.6,1472.63,0
2013-01-17,1472.63,1485.16,1472.63,1480.94,0
2013-01-18,1480.95,1485.98,1475.81,1485.98,0
2013-01-22,1485.98,1492.56,1481.16,1492.56,0
2013-01-23,1492.56,1496.13,1489.9,1494.81,0
2013-01-24,1494.81,1502.27,1489.46,1494.82,0
2013-01-25,1494.82,1503.26,1494.82,1502.96,0
2013-01-28,1502.98,1503.23,1496.33,1500.18,0
2013-01-29,1500.18,1509.35,1498.09,1507.84,0
2013-01-30,1507.84,1509.94,1500.11,1501.96,0
2013-01-31,1501.96,1504.19,1496.76,1498.11,0
2013-02-01,1501.54,1514.41,1501.54,1513.17,0
2013-02-04,1510.08,1510.08,1495.02,1495.71,0
2013-02-05,1495.71,1514.96,1495.71,1511.29,0
2013-02-06,1508.29,1512.53,1504.71,1512.12,0
2013-02-07,1512.12,1512.9,1498.49,1509.39,0
2013-02-08,1509.39,1518.31,1509.39,1517.93,0
2013-02-11,1517.93,1518.31,1513.61,1517.01,0
2013-02-12,1517.01,1522.29,1515.61,1519.43,0
2013-02-13,1519.43,1524.69,1515.93,1520.33,0
2013-02-14,1517.47,1523.14,1514.02,1521.38,0
2013-02-15,1521.38,1524.24,1514.14,1519.79,0
2013-02-19,1519.79,1530.94,1519.79,1530.94,0
2013-02-20,1530.94,1530.94,1511.41,1511.95,0
2013-02-21,1511.95,1511.95,1497.29,1502.42,0
2013-02-22,1502.42,1515.64,1502.42,1515.6,0
2013-02-25,1515.6,1525.84,1487.85,1487.85,0
2013-02-26,1490.03,1498.99,1485.01,1496.94,0
2013-02-27,1496.94,1520.08,1494.88,1515.99,0
2013-02-28,1515.99,1525.34,1514.46,1514.68,0
2013-03-01,1514.68,1519.99,1501.96,1518.2,0
2013-03-04,1518.2,1525.27,1512.29,1525.2,0
2013-03-05,1528.64,1543.47,1528.64,1539.79,0
2013-03-06,1539.79,1545.25,1538.11,1541.46,0
2013-03-07,1541.46,1545.78,1541.46,1544.26,0
2013-03-08,1547.05,1552.48,1542.94,1551.18,0
2013-03-11,1551.15,1556.27,1547.36,1556.22,0
2013-03-12,1556.22,1556.77,1548.24,1552.48,0
2013-03-13,1552.48,1556.39,1548.25,1554.52,0
2013-03-14,1554.52,1563.32,1554.52,1563.23,0
2013-03-15,1563.21,1563.62,1555.74,1560.7,0
2013-03-18,1560.7,1560.7,1545.13,1552.1,0
2013-03-19,1552.1,1557.25,1538.57,1548.34,0
2013-03-20,1548.34,1561.56,1548.34,1558.71,0
2013-03-21,1558.71,1558.71,1543.55,1545.8,0
2013-03-22,1545.9,1557.74,1545.9,1556.89,0
2013-03-25,1556.89,1564.91,1546.22,1551.69,0
2013-03-26,1551.69,1563.95,1551.69,1563.77,0
2013-03-27,1563.75,1564.07,1551.9,1562.85,0
2013-03-28,1562.86,1570.28,1561.08,1569.19,0
2013-04-01,1568.77,1570.57,1558.47,1562.17,0
2013-04-02,1562.17,1573.66,1562.17,1570.25,0
2013-04-03,1570.25,1571.47,1549.8,1553.69,0
2013-04-04,1554.19,1562.6,1552.52,1559.98,0
2013-04-05,1553.32,1554.66,1539.5,1553.28,0
2013-04-08,1553.09,1563.07,1548.63,1563.07,0
2013-04-09,1563.11,1573.89,1560.92,1568.61,0
2013-04-10,1570.63,1589.07,1570.63,1587.73,0
2013-04-11,1587.73,1597.35,1586.17,1593.37,0
2013-04-12,1593.3,1593.3,1579.97,1588.85,0
2013-04-15,1588.84,1588.84,1552.28,1552.36,0
2013-04-16,1555.97,1575.35,1555.97,1574.57,0
2013-04-17,1569.89,1569.89,1543.69,1552.01,0
2013-04-18,1552.03,1554.38,1536.03,1541.61,0
2013-04-19,1541.61,1555.89,1539.4,1555.25,0
2013-04-22,1555.25,1565.55,1548.19,1562.5,0
2013-04-23,1566.12,1579.58,1564.15,1578.78,0
2013-04-24,1578.78,1583,1575.8,1578.79,0
2013-04-25,1578.93,1592.64,1578.93,1585.16,0
2013-04-26,1584.53,1585.78,1577.56,1582.24,0
2013-04-29,1584.38,1596.65,1584.38,1593.61,0
2013-04-30,1593.58,1597.57,1586.5,1597.57,0
2013-05-01,1597.55,1597.55,1581.28,1582.7,0
2013-05-02,1582.77,1598.6,1582.77,1597.59,0
2013-05-03,1597.6,1618.46,1597.6,1614.42,0
2013-05-06,1614.4,1619.77,1614.21,1617.5,0
2013-05-07,1617.55,1626.03,1616.64,1625.96,0
2013-05-08,1625.95,1632.78,1622.7,1632.69,0
2013-05-09,1632.69,1635.01,1623.09,1626.67,0
2013-05-10,1626.69,1633.7,1623.71,1633.7,0
2013-05-13,1632.1,1636,1626.74,1633.77,0
2013-05-14,1633.75,1651.1,1633.75,1650.34,0
2013-05-15,1649.13,1661.49,1646.68,1658.78,0
2013-05-16,1658.07,1660.51,1648.6,1650.47,0
2013-05-17,1652.45,1667.47,1652.45,1667.47,0
2013-05-20,1665.71,1672.84,1663.52,1666.29,0
2013-05-21,1666.2,1674.93,1662.67,1669.16,0
2013-05-22,1669.39,1687.18,1648.86,1655.35,0
2013-05-23,1651.62,1655.5,1635.53,1650.51,0
2013-05-24,1646.67,1649.78,1636.88,1649.6,0
2013-05-28,1652.63,1674.21,1652.63,1660.06,0
2013-05-29,1656.57,1656.57,1640.05,1648.36,0
2013-05-30,1649.14,1661.91,1648.61,1654.41,0
2013-05-31,1652.13,1658.99,1630.74,1630.74,0
2013-06-03,1631.71,1640.42,1622.72,1640.42,0
2013-06-04,1640.73,1646.53,1623.62,1631.38,0
2013-06-05,1629.05,1629.31,1607.09,1608.9,0
2013-06-06,1609.29,1622.56,1598.23,1622.56,0
2013-06-07,1625.27,1644.4,1625.27,1643.38,0
2013-06-10,1644.67,1648.69,1639.26,1642.81,0
2013-06-11,1638.64,1640.13,1623.05,1626.13,0
2013-06-12,1629.94,1637.71,1610.92,1612.52,0
2013-06-13,1612.15,1639.25,1608.07,1636.36,0
2013-06-14,1635.52,1640.8,1623.96,1626.73,0
2013-06-17,1630.64,1646.5,1630.34,1639.04,0
2013-06-18,1639.77,1654.19,1639.77,1651.81,0
2013-06-19,1651.83,1652.45,1628.91,1628.93,0
2013-06-20,1624.62,1624.62,1584.32,1588.19,0
2013-06-21,1588.62,1599.19,1577.7,1592.43,0
2013-06-24,1588.77,1588.77,1560.33,1573.09,0
2013-06-25,1577.52,1593.79,1577.09,1588.03,0
2013-06-26,1592.27,1606.83,1592.27,1603.26,0
2013-06-27,1606.44,1620.07,1606.44,1613.2,0
2013-06-28,1611.12,1615.94,1601.06,1606.28,0
2013-07-01,1609.78,1626.61,1609.78,1614.96,0
2013-07-02,1614.29,1624.26,1606.77,1614.08,0
2013-07-03,1611.48,1618.97,1604.57,1615.41,0
2013-07-05,1618.65,1632.07,1614.71,1631.89,0
2013-07-08,1634.2,1644.68,1634.2,1640.46,0
2013-07-09,1642.89,1654.18,1642.89,1652.32,0
2013-07-10,1651.56,1657.48,1647.66,1652.62,0
2013-07-11,1657.41,1676.63,1657.41,1675.02,0
2013-07-12,1675.26,1680.19,1672.33,1680.19,0
2013-07-15,1679.59,1684.51,1677.89,1682.5,0
2013-07-16,1682.7,1683.73,1671.84,1676.26,0
2013-07-17,1677.91,1684.75,1677.91,1680.91,0
2013-07-18,1681.05,1693.12,1681.05,1689.37,0
2013-07-19,1686.15,1692.09,1684.08,1692.09,0
2013-07-22,1694.41,1697.61,1690.67,1695.53,0
2013-07-23,1696.63,1698.78,1691.13,1692.39,0
2013-07-24,1696.06,1698.38,1682.57,1685.94,0
2013-07-25,1685.21,1690.94,1680.07,1690.25,0
2013-07-26,1687.31,1691.85,1676.03,1691.65,0
2013-07-29,1690.32,1690.92,1681.86,1685.33,0
2013-07-30,1687.92,1693.19,1682.42,1685.96,0
2013-07-31,1687.76,1698.43,1684.94,1685.73,0
2013-08-01,1689.42,1707.85,1689.42,1706.87,0
2013-08-02,1706.1,1709.67,1700.68,1709.67,0
2013-08-05,1708.01,1709.24,1703.55,1707.14,0
2013-08-06,1705.79,1705.79,1693.29,1697.37,0
2013-08-07,1695.3,1695.3,1684.91,1690.91,0
2013-08-08,1693.35,1700.18,1688.38,1697.48,0
2013-08-09,1696.1,1699.42,1686.02,1691.42,0
2013-08-12,1688.37,1691.49,1683.35,1689.47,0
2013-08-13,1690.65,1696.81,1682.62,1694.16,0
2013-08-14,1693.88,1695.52,1684.83,1685.39,0
2013-08-15,1679.61,1679.61,1658.59,1661.32,0
2013-08-16,1661.22,1663.6,1652.61,1655.83,0
2013-08-19,1655.25,1659.18,1645.84,1646.06,0
2013-08-20,1646.81,1658.92,1646.08,1652.35,0
2013-08-21,1650.66,1656.99,1639.43,1642.8,0
2013-08-22,1645.03,1659.55,1645.03,1656.96,0
2013-08-23,1659.92,1664.85,1654.81,1663.5,0
2013-08-26,1664.29,1669.51,1656.02,1656.78,0
2013-08-27,1652.54,1652.54,1629.05,1630.48,0
2013-08-28,1630.25,1641.18,1627.47,1634.96,0
2013-08-29,1633.5,1646.41,1630.88,1638.17,0
2013-08-30,1638.89,1640.08,1628.05,1632.97,0
2013-09-03,1635.95,1651.35,1633.41,1639.77,0
2013-09-04,1640.72,1655.72,1637.41,1653.08,0
2013-09-05,1653.28,1659.17,1653.07,1655.08,0
2013-09-06,1657.44,1664.83,1640.62,1655.17,0
2013-09-09,1656.85,1672.4,1656.85,1671.71,0
2013-09-10,1674.32,1684.09,1674.32,1683.99,0
2013-09-11,1681.04,1689.13,1678.7,1689.13,0
2013-09-12,1689.21,1689.97,1681.96,1683.42,0
2013-09-13,1685.04,1688.73,1682.22,1687.99,0
2013-09-16,1691.7,1704.95,1691.7,1697.6,0
2013-09-17,1697.73,1705.52,1697.73,1704.76,0
2013-09-18,1705.74,1729.44,1700.35,1725.52,0
2013-09-19,1727.34,1729.86,1720.2,1722.34,0
2013-09-20,1722.44,1725.23,1708.89,1709.91,0
2013-09-23,1711.44,1711.44,1697.1,1701.84,0
2013-09-24,1702.6,1707.63,1694.9,1697.42,0
2013-09-25,1698.02,1701.71,1691.88,1692.77,0
2013-09-26,1694.05,1703.85,1693.11,1698.67,0
2013-09-27,1695.52,1695.52,1687.11,1691.75,0
2013-09-30,1687.26,1687.26,1674.99,1681.55,0
2013-10-01,1682.41,1696.55,1682.07,1695,0
2013-10-02,1691.9,1693.87,1680.34,1693.87,0
2013-10-03,1692.35,1692.35,1670.36,1678.66,0
2013-10-04,1678.79,1691.94,1677.33,1690.5,0
2013-10-07,1687.15,1687.15,1674.7,1676.12,0
2013-10-08,1676.22,1676.79,1655.03,1655.45,0
2013-10-09,1656.99,1662.47,1646.47,1656.4,0
2013-10-10,1660.88,1692.56,1660.88,1692.56,0
2013-10-11,1691.09,1703.44,1688.52,1703.2,0
2013-10-14,1699.86,1711.03,1692.13,1710.14,0
2013-10-15,1709.17,1711.57,1695.93,1698.06,0
2013-10-16,1700.49,1721.76,1700.49,1721.54,0
2013-10-17,1720.17,1733.45,1714.12,1733.15,0
2013-10-18,1736.72,1745.31,1735.74,1744.5,0
2013-10-21,1745.2,1747.79,1740.67,1744.66,0
2013-10-22,1746.48,1759.33,1746.48,1754.67,0
2013-10-23,1752.27,1752.27,1740.5,1746.38,0
2013-10-24,1747.48,1753.94,1745.5,1752.07,0
2013-10-25,1756.01,1759.82,1752.45,1759.77,0
2013-10-28,1759.42,1764.99,1757.67,1762.11,0
2013-10-29,1762.93,1772.09,1762.93,1771.95,0
2013-10-30,1772.27,1775.22,1757.24,1763.31,0
2013-10-31,1763.24,1768.53,1755.72,1756.54,0
2013-11-01,1758.7,1765.67,1752.7,1761.64,0
2013-11-04,1763.4,1768.78,1761.56,1767.93,0
2013-11-05,1765.67,1767.03,1755.76,1762.97,0
2013-11-06,1765,1773.74,1764.4,1770.49,0
2013-11-07,1770.74,1774.54,1746.2,1747.15,0
2013-11-08,1748.37,1770.78,1747.63,1770.61,0
2013-11-11,1769.96,1773.44,1767.85,1771.89,0
2013-11-12,1769.51,1771.78,1762.29,1767.69,0
2013-11-13,1764.37,1782,1760.64,1782,0
2013-11-14,1782.75,1791.53,1780.22,1790.62,0
2013-11-15,1790.66,1798.22,1790.66,1798.18,0
2013-11-18,1798.82,1802.33,1788,1791.53,0
2013-11-19,1790.79,1795.51,1784.72,1787.87,0
2013-11-20,1789.59,1795.73,1777.23,1781.37,0
2013-11-21,1783.52,1797.16,1783.52,1795.85,0
2013-11-22,1797.21,1804.84,1794.7,1804.76,0
2013-11-25,1806.33,1808.1,1800.58,1802.48,0
2013-11-26,1802.87,1808.42,1800.77,1802.75,0
2013-11-27,1803.48,1808.27,1802.77,1807.23,0
2013-11-29,1808.69,1813.55,1803.98,1805.81,0
2013-12-02,1806.55,1810.02,1798.6,1800.9,0
2013-12-03,1800.1,1800.1,1787.85,1795.15,0
2013-12-04,1793.15,1799.8,1779.09,1792.81,0
2013-12-05,1792.82,1792.82,1783.38,1785.03,0
2013-12-06,1788.36,1806.04,1788.36,1805.09,0
2013-12-09,1806.21,1811.52,1806.21,1808.37,0
2013-12-10,1807.6,1808.52,1801.75,1802.62,0
2013-12-11,1802.76,1802.97,1780.09,1782.22,0
2013-12-12,1781.71,1782.99,1772.28,1775.5,0
2013-12-13,1777.98,1780.92,1772.45,1775.32,0
2013-12-16,1777.48,1792.22,1777.48,1786.54,0
2013-12-17,1786.47,1786.77,1777.05,1781,0
2013-12-18,1781.46,1811.08,1768.36,1810.65,0
2013-12-19,1809,1810.88,1801.35,1809.6,0
2013-12-20,1810.39,1823.75,1810.25,1818.32,0
2013-12-23,1822.92,1829.75,1822.92,1827.99,0
2013-12-24,1828.02,1833.32,1828.02,1833.32,0
2013-12-26,1834.96,1842.84,1834.96,1842.02,0
2013-12-27,1842.97,1844.89,1839.81,1841.4,0
2013-12-30,1841.47,1842.47,1838.77,1841.07,0
2013-12-31,1842.61,1849.44,1842.41,1848.36,0
2014-01-02,1845.86,1845.86,1827.74,1831.98,0
2014-01-03,1833.21,1838.24,1829.13,1831.37,0
2014-01-06,1832.31,1837.16,1823.73,1826.77,0
2014-01-07,1828.71,1840.1,1828.71,1837.88,0
2014-01-08,1837.9,1840.02,1831.4,1837.49,0
2014-01-09,1839,1843.23,1830.38,1838.13,0
2014-01-10,1840.06,1843.15,1832.43,1842.37,0
2014-01-13,1841.26,1843.45,1815.52,1819.2,0
2014-01-14,1821.36,1839.26,1821.36,1838.88,0
2014-01-15,1840.52,1850.84,1840.52,1848.38,0
2014-01-16,1847.99,1847.99,1840.3,1845.89,0
2014-01-17,1844.23,1846.04,1835.23,1838.7,0
2014-01-21,1841.05,1849.31,1832.38,1843.8,0
2014-01-22,1844.71,1846.87,1840.88,1844.86,0
2014-01-23,1842.29,1842.29,1820.06,1828.46,0
2014-01-24,1826.96,1826.96,1790.29,1790.29,0
2014-01-27,1791.03,1795.98,1772.88,1781.56,0
2014-01-28,1783,1793.87,1779.49,1792.5,0
2014-01-29,1790.15,1790.15,1770.98,1774.2,0
2014-01-30,1777.17,1798.77,1777.17,1794.19,0
2014-01-31,1790.88,1793.88,1772.26,1782.59,0
2014-02-03,1782.68,1784.83,1739.66,1741.89,0
2014-02-04,1743.82,1758.73,1743.82,1755.2,0
2014-02-05,1753.38,1755.79,1737.92,1751.64,0
2014-02-06,1752.99,1774.06,1752.99,1773.43,0
2014-02-07,1776.01,1798.03,1776.01,1797.02,0
2014-02-10,1796.2,1799.94,1791.83,1799.84,0
2014-02-11,1800.45,1823.54,1800.41,1819.75,0
2014-02-12,1820.12,1826.55,1815.97,1819.26,0
2014-02-13,1814.82,1830.25,1809.22,1829.83,0
2014-02-14,1828.46,1841.65,1825.59,1838.63,0
2014-02-18,1839.03,1842.87,1835.01,1840.76,0
2014-02-19,1838.9,1847.5,1826.99,1828.75,0
2014-02-20,1829.24,1842.79,1824.58,1839.78,0
2014-02-21,1841.07,1846.13,1835.6,1836.25,0
2014-02-24,1836.78,1858.71,1836.78,1847.61,0
2014-02-25,1847.66,1852.91,1840.19,1845.12,0
2014-02-26,1845.79,1852.65,1840.66,1845.16,0
2014-02-27,1844.9,1854.53,1841.13,1854.29,0
2014-02-28,1855.12,1867.92,1847.67,1859.45,0
2014-03-03,1857.68,1857.68,1834.44,1845.73,0
2014-03-04,1849.23,1876.23,1849.23,1873.91,0
2014-03-05,1874.05,1876.53,1871.11,1873.81,0
2014-03-06,1874.18,1881.94,1874.18,1877.03,0
2014-03-07,1878.52,1883.53,1870.56,1878.04,0
2014-03-10,1877.86,1877.87,1867.04,1877.17,0
2014-03-11,1878.26,1882.35,1863.88,1867.63,0
2014-03-12,1866.15,1868.38,1854.49,1868.2,0
2014-03-13,1869.06,1874.4,1841.86,1846.34,0
2014-03-14,1845.07,1852.44,1839.57,1841.13,0
2014-03-17,1842.81,1862.3,1842.81,1858.83,0
2014-03-18,1858.92,1873.76,1858.92,1872.25,0
2014-03-19,1872.25,1874.14,1850.65,1860.77,0
2014-03-20,1860.09,1873.49,1854.63,1872.01,0
2014-03-21,1874.53,1883.97,1863.46,1866.52,0
2014-03-24,1867.67,1873.34,1849.69,1857.44,0
2014-03-25,1859.48,1871.87,1855.96,1865.62,0
2014-03-26,1867.09,1875.92,1852.56,1852.56,0
2014-03-27,1852.11,1855.55,1842.11,1849.04,0
2014-03-28,1850.07,1866.63,1850.07,1857.62,0
2014-03-31,1859.16,1875.18,1859.16,1872.34,0
2014-04-01,1873.96,1885.84,1873.96,1885.52,0
2014-04-02,1886.61,1893.17,1883.79,1890.9,0
2014-04-03,1891.43,1893.8,1882.65,1888.77,0
2014-04-04,1890.25,1897.28,1863.26,1865.09,0
2014-04-07,1863.92,1864.04,1841.48,1845.04,0
2014-04-08,1845.48,1854.95,1837.49,1851.96,0
2014-04-09,1852.64,1872.43,1852.38,1872.18,0
2014-04-10,1872.28,1872.53,1830.87,1833.08,0
2014-04-11,1830.65,1835.07,1814.36,1815.69,0
2014-04-14,1818.18,1834.19,1815.8,1830.61,0
2014-04-15,1831.45,1844.02,1816.29,1842.98,0
2014-04-16,1846.01,1862.31,1846.01,1862.31,0
2014-04-17,1861.73,1869.63,1856.72,1864.85,0
2014-04-21,1865.79,1871.89,1863.18,1871.89,0
2014-04-22,1872.57,1884.89,1872.57,1879.55,0
2014-04-23,1879.32,1879.75,1873.91,1875.39,0
2014-04-24,1881.97,1884.06,1870.24,1878.61,0
2014-04-25,1877.72,1877.72,1859.7,1863.4,0
2014-04-28,1865,1877.01,1850.61,1869.43,0
2014-04-29,1870.78,1880.6,1870.78,1878.33,0
2014-04-30,1877.1,1885.2,1872.69,1883.95,0
2014-05-01,1884.39,1888.59,1878.04,1883.68,0
2014-05-02,1885.3,1891.33,1878.5,1881.14,0
2014-05-05,1879.45,1885.51,1866.77,1884.66,0
2014-05-06,1883.69,1883.69,1867.72,1867.72,0
2014-05-07,1868.53,1878.83,1860.29,1878.21,0
2014-05-08,1877.39,1889.07,1870.05,1875.63,0
2014-05-09,1875.27,1878.57,1867.1,1878.48,0
2014-05-12,1880.03,1897.13,1880.03,1896.65,0
2014-05-13,1896.75,1902.17,1896.06,1897.45,0
2014-05-14,1897.13,1897.13,1885.77,1888.53,0
2014-05-15,1888.16,1888.16,1862.36,1870.85,0
2014-05-16,1871.19,1878.28,1864.82,1877.86,0
2014-05-19,1876.66,1886,1872.42,1885.08,0
2014-05-20,1884.88,1884.88,1868.14,1872.83,0
2014-05-21,1873.34,1888.8,1873.34,1888.03,0
2014-05-22,1888.19,1896.33,1885.39,1892.49,0
2014-05-23,1893.32,1901.26,1893.32,1900.53,0
2014-05-27,1902.01,1912.28,1902.01,1911.91,0
2014-05-28,1911.77,1914.46,1907.3,1909.78,0
2014-05-29,1910.6,1920.03,1909.82,1920.03,0
2014-05-30,1920.33,1924.03,1916.64,1923.57,0
2014-06-02,1923.87,1925.88,1915.98,1924.97,0
2014-06-03,1923.07,1925.07,1918.79,1924.24,0
2014-06-04,1923.06,1928.63,1918.6,1927.88,0
2014-06-05,1928.52,1941.74,1922.93,1940.46,0
2014-06-06,1942.41,1949.44,1942.41,1949.44,0
2014-06-09,1948.97,1955.55,1947.16,1951.27,0
2014-06-10,1950.34,1950.86,1944.64,1950.79,0
2014-06-11,1949.37,1949.37,1940.08,1943.89,0
2014-06-12,1943.35,1943.35,1925.78,1930.11,0
2014-06-13,1930.8,1937.3,1927.69,1936.16,0
2014-06-16,1934.84,1941.15,1930.91,1937.78,0
2014-06-17,1937.15,1943.69,1933.55,1941.99,0
2014-06-18,1942.73,1957.74,1939.29,1956.98,0
2014-06-19,1957.5,1959.87,1952.26,1959.48,0
2014-06-20,1960.45,1963.91,1959.17,1962.87,0
2014-06-23,1962.92,1963.74,1958.89,1962.61,0
2014-06-24,1961.97,1968.17,1948.34,1949.98,0
2014-06-25,1949.27,1960.83,1947.49,1959.53,0
2014-06-26,1959.89,1959.89,1944.69,1957.22,0
2014-06-27,1956.56,1961.47,1952.18,1960.96,0
2014-06-30,1960.79,1964.24,1958.22,1960.23,0
2014-07-01,1962.29,1978.58,1962.29,1973.32,0
2014-07-02,1973.06,1976.67,1972.58,1974.62,0
2014-07-03,1975.88,1985.59,1975.88,1985.44,0
2014-07-07,1984.22,1984.22,1974.88,1977.65,0
2014-07-08,1976.39,1976.39,1959.46,1963.71,0
2014-07-09,1965.1,1974.15,1965.1,1972.83,0
2014-07-10,1966.67,1969.84,1952.86,1964.68,0
2014-07-11,1965.76,1968.67,1959.63,1967.57,0
2014-07-14,1969.86,1979.85,1969.86,1977.1,0
2014-07-15,1977.36,1982.52,1965.34,1973.28,0
2014-07-16,1976.35,1983.94,1975.67,1981.57,0
2014-07-17,1979.75,1981.8,1955.59,1958.12,0
2014-07-18,1961.54,1979.91,1960.82,1978.22,0
2014-07-21,1976.93,1976.93,1965.77,1973.63,0
2014-07-22,1975.65,1986.24,1975.65,1983.53,0
2014-07-23,1985.32,1989.23,1982.44,1987.01,0
2014-07-24,1988.07,1991.39,1985.79,1987.98,0
2014-07-25,1984.6,1984.6,1974.37,1978.34,0
2014-07-28,1978.25,1981.52,1967.31,1978.91,0
2014-07-29,1980.03,1984.85,1969.95,1969.95,0
2014-07-30,1973.21,1978.9,1962.42,1970.07,0
2014-07-31,1965.14,1965.14,1930.67,1930.67,0
2014-08-01,1929.8,1936.97,1916.37,1925.15,0
2014-08-04,1926.62,1942.92,1921.2,1938.99,0
2014-08-05,1936.34,1936.34,1913.77,1920.21,0
2014-08-06,1917.29,1927.91,1911.45,1920.24,0
2014-08-07,1923.03,1928.89,1904.78,1909.57,0
2014-08-08,1910.35,1932.38,1909.01,1931.59,0
2014-08-11,1933.43,1944.9,1933.43,1936.92,0
2014-08-12,1935.73,1939.65,1928.29,1933.75,0
2014-08-13,1935.6,1948.41,1935.6,1946.72,0
2014-08-14,1947.41,1955.23,1947.41,1955.18,0
2014-08-15,1958.87,1964.04,1941.5,1955.06,0
2014-08-18,1958.36,1971.99,1958.36,1971.74,0
2014-08-19,1972.73,1982.57,1972.73,1981.6,0
2014-08-20,1980.46,1988.57,1977.68,1986.51,0
2014-08-21,1986.82,1994.76,1986.82,1992.37,0
2014-08-22,1992.6,1993.54,1984.76,1988.4,0
2014-08-25,1991.74,2001.95,1991.74,1997.92,0
2014-08-26,1998.59,2005.04,1998.59,2000.02,0
2014-08-27,2000.54,2002.14,1996.2,2000.12,0
2014-08-28,1997.42,1998.55,1990.52,1996.74,0
2014-08-29,1998.45,2003.38,1994.65,2003.37,0
2014-09-02,2004.07,2006.12,1994.85,2002.28,0
2014-09-03,2003.57,2009.28,1998.14,2000.72,0
2014-09-04,2001.67,2011.17,1992.54,1997.65,0
2014-09-05,1998,2007.71,1990.1,2007.71,0
2014-09-08,2007.17,2007.17,1995.6,2001.54,0
2014-09-09,2000.73,2001.01,1984.61,1988.44,0
2014-09-10,1988.41,1996.66,1983.01,1995.69,0
2014-09-11,1992.85,1997.65,1985.93,1997.45,0
2014-09-12,1996.74,1996.74,1980.26,1985.54,0
2014-09-15,1986.04,1987.18,1978.48,1984.13,0
2014-09-16,1981.93,2002.28,1979.77,1998.98,0
2014-09-17,1999.3,2010.74,1993.29,2001.57,0
2014-09-18,2003.07,2012.34,2003.07,2011.36,0
2014-09-19,2012.74,2019.26,2006.59,2010.4,0
2014-09-22,2009.08,2009.08,1991.01,1994.29,0
2014-09-23,1992.78,1995.34,1982.77,1982.77,0
2014-09-24,1983.34,1999.79,1979.05,1998.3,0
2014-09-25,1997.32,1997.32,1965.99,1965.99,0
2014-09-26,1966.22,1986.37,1966.22,1982.85,0
2014-09-29,1978.96,1981.28,1964.33,1977.8,0
2014-09-30,1978.21,1985.17,1968.96,1972.29,0
2014-10-01,1971.44,1971.44,1941.72,1946.16,0
2014-10-02,1945.83,1952.32,1926.42,1946.17,0
2014-10-03,1948.12,1971.19,1948.12,1967.9,0
2014-10-06,1970.01,1977.84,1958.43,1964.82,0
2014-10-07,1962.36,1962.36,1934.87,1935.1,0
2014-10-08,1935.55,1970.36,1925.25,1968.89,0
2014-10-09,1967.68,1967.68,1927.56,1928.21,0
2014-10-10,1925.63,1936.8,1906.05,1906.13,0
2014-10-13,1905.65,1912.09,1874.14,1874.74,0
2014-10-14,1877.11,1898.71,1871.79,1877.7,0
2014-10-15,1874.18,1874.18,1821.61,1862.49,0
2014-10-16,1855.95,1876.01,1835.02,1862.76,0
2014-10-17,1864.91,1898.16,1864.91,1886.76,0
2014-10-20,1885.62,1905.03,1882.3,1904.01,0
2014-10-21,1909.38,1942.45,1909.38,1941.28,0
2014-10-22,1941.29,1949.31,1926.83,1927.11,0
2014-10-23,1931.02,1961.95,1931.02,1950.82,0
2014-10-24,1951.59,1965.27,1946.27,1964.58,0
2014-10-27,1962.97,1964.64,1951.45,1961.63,0
2014-10-28,1964.14,1985.05,1964.14,1985.05,0
2014-10-29,1983.29,1991.4,1969.04,1982.3,0
2014-10-30,1979.49,1999.4,1974.75,1994.65,0
2014-10-31,2001.2,2018.19,2001.2,2018.05,0
2014-11-03,2018.21,2024.46,2013.68,2017.81,0
